Layout,Device,DieX,DieY,LayoutX,LayoutY,ReticleDieX,ReticleDieY,Reticle,Columns,Concentric,Grid,Radial,Rows,Sectors,ReticleShot,Radius
8PL7CV,8PL7CV,10,18,-1,3,1,1,4,B,B,C,A,D,C,SR_X-1Y3,89.14658
8PL7CV,8PL7CV,9,17,-1,3,0,0,1,B,B,C,A,C,C,SR_X-1Y3,80.73672
8PL7CV,8PL7CV,9,20,-1,4,0,1,3,B,C,C,C,D,C,SR_X-1Y4,118.40212
8PL7CV,8PL7CV,10,19,-1,4,1,0,2,B,C,C,A,D,C,SR_X-1Y4,102.21217
8PL7CV,8PL7CV,10,20,-1,4,1,1,4,B,C,C,C,D,C,SR_X-1Y4,115.34607
8PL7CV,8PL7CV,9,19,-1,4,0,0,1,B,C,C,A,D,C,SR_X-1Y4,105.64882
8PL7CV,8PL7CV,9,22,-1,5,0,1,3,B,E,C,C,D,C,SR_X-1Y5,144.24063
8PL7CV,8PL7CV,10,21,-1,5,1,0,2,B,D,C,C,D,C,SR_X-1Y5,128.52734
8PL7CV,8PL7CV,10,22,-1,5,1,1,4,B,D,C,C,D,C,SR_X-1Y5,141.74277
8PL7CV,8PL7CV,9,21,-1,5,0,0,1,B,D,C,C,D,C,SR_X-1Y5,131.2769
8PL7CV,8PL7CV,11,2,0,-5,0,1,3,B,D,A,D,A,F,SR_X0Y-5,127.13026
8PL7CV,8PL7CV,12,1,0,-5,1,0,2,C,E,B,E,A,G,SR_X0Y-5,140.47719
8PL7CV,8PL7CV,12,2,0,-5,1,1,4,C,D,B,E,A,G,SR_X0Y-5,127.13026
8PL7CV,8PL7CV,11,1,0,-5,0,0,1,B,E,A,D,A,F,SR_X0Y-5,140.47719
8PL7CV,8PL7CV,11,4,0,-4,0,1,3,B,C,A,A,A,F,SR_X0Y-4,100.44975
8PL7CV,8PL7CV,12,3,0,-4,1,0,2,C,C,B,E,A,G,SR_X0Y-4,113.78726
8PL7CV,8PL7CV,12,4,0,-4,1,1,4,C,C,B,A,A,G,SR_X0Y-4,100.44975
8PL7CV,8PL7CV,11,3,0,-4,0,0,1,B,C,A,D,A,F,SR_X0Y-4,113.78726
8PL7CV,8PL7CV,11,6,0,-3,0,1,3,B,B,A,A,B,F,SR_X0Y-3,73.80309
8PL7CV,8PL7CV,12,5,0,-3,1,0,2,C,B,B,A,A,G,SR_X0Y-3,87.12025
8PL7CV,8PL7CV,12,6,0,-3,1,1,4,C,B,B,A,B,G,SR_X0Y-3,73.80309
8PL7CV,8PL7CV,11,5,0,-3,0,0,1,B,B,A,A,A,F,SR_X0Y-3,87.12025
8PL7CV,8PL7CV,11,8,0,-2,0,1,3,B,A,A,A,B,F,SR_X0Y-2,47.24759
8PL7CV,8PL7CV,12,7,0,-2,1,0,2,C,A,B,A,B,G,SR_X0Y-2,60.50644
8PL7CV,8PL7CV,12,8,0,-2,1,1,4,C,A,B,A,B,G,SR_X0Y-2,47.24759
8PL7CV,8PL7CV,11,7,0,-2,0,0,1,B,A,A,A,B,F,SR_X0Y-2,60.50644
8PL7CV,8PL7CV,11,10,0,-1,0,1,3,B,A,A,A,B,F,SR_X0Y-1,21.12976
8PL7CV,8PL7CV,12,9,0,-1,1,0,2,C,A,B,A,B,G,SR_X0Y-1,34.07072
8PL7CV,8PL7CV,12,10,0,-1,1,1,4,C,A,B,A,B,G,SR_X0Y-1,21.12976
8PL7CV,8PL7CV,11,9,0,-1,0,0,1,B,A,A,A,B,F,SR_X0Y-1,34.07072
8PL7CV,8PL7CV,11,12,0,0,0,1,3,B,A,C,A,C,D,SR_X0Y0,9.44952
8PL7CV,8PL7CV,12,11,0,0,1,0,2,C,A,B,A,B,G,SR_X0Y0,9.44952
8PL7CV,8PL7CV,12,12,0,0,1,1,4,C,A,D,A,C,A,SR_X0Y0,9.44952
8PL7CV,8PL7CV,11,11,0,0,0,0,1,B,A,A,A,B,F,SR_X0Y0,9.44952
8PL7CV,8PL7CV,11,14,0,1,0,1,3,B,A,C,A,C,C,SR_X0Y1,34.07072
8PL7CV,8PL7CV,12,13,0,1,1,0,2,C,A,D,A,C,B,SR_X0Y1,21.12976
8PL7CV,8PL7CV,12,14,0,1,1,1,4,C,A,D,A,C,B,SR_X0Y1,34.07072
8PL7CV,8PL7CV,11,13,0,1,0,0,1,B,A,C,A,C,C,SR_X0Y1,21.12976
8PL7CV,8PL7CV,11,16,0,2,0,1,3,B,A,C,A,C,C,SR_X0Y2,60.50644
8PL7CV,8PL7CV,12,15,0,2,1,0,2,C,A,D,A,C,B,SR_X0Y2,47.24759
8PL7CV,8PL7CV,12,16,0,2,1,1,4,C,A,D,A,C,B,SR_X0Y2,60.50644
8PL7CV,8PL7CV,11,15,0,2,0,0,1,B,A,C,A,C,C,SR_X0Y2,47.24759
8PL7CV,8PL7CV,11,18,0,3,0,1,3,B,B,C,A,D,C,SR_X0Y3,87.12025
8PL7CV,8PL7CV,12,17,0,3,1,0,2,C,B,D,A,C,B,SR_X0Y3,73.80309
8PL7CV,8PL7CV,12,18,0,3,1,1,4,C,B,D,A,D,B,SR_X0Y3,87.12025
8PL7CV,8PL7CV,11,17,0,3,0,0,1,B,B,C,A,C,C,SR_X0Y3,73.80309
8PL7CV,8PL7CV,11,20,0,4,0,1,3,B,C,C,A,D,C,SR_X0Y4,113.78726
8PL7CV,8PL7CV,12,19,0,4,1,0,2,C,B,D,A,D,B,SR_X0Y4,100.44975
8PL7CV,8PL7CV,12,20,0,4,1,1,4,C,C,D,A,D,B,SR_X0Y4,113.78726
8PL7CV,8PL7CV,11,19,0,4,0,0,1,B,B,C,A,D,C,SR_X0Y4,100.44975
8PL7CV,8PL7CV,11,22,0,5,0,1,3,B,D,C,C,D,C,SR_X0Y5,140.47719
8PL7CV,8PL7CV,12,21,0,5,1,0,2,C,D,D,B,D,B,SR_X0Y5,127.13026
