Layout,Device,DieX,DieY,LayoutX,LayoutY,ReticleDieX,ReticleDieY,Reticle,Columns,Concentric,Grid,Radial,Rows,Sectors,ReticleShot,Radius
8PF6CV,8PF6CV,15,16,-2,3,0,1,4,B,C,C,A,D,C,SR_X-2Y3,104.45229
8PF6CV,8PF6CV,16,15,-2,3,1,0,2,B,B,C,A,D,C,SR_X-2Y3,87.57157
8PF6CV,8PF6CV,16,16,-2,3,1,1,5,B,C,C,A,D,C,SR_X-2Y3,101.50155
8PF6CV,8PF6CV,17,15,-2,3,2,0,3,B,B,C,A,D,C,SR_X-2Y3,84.58463
8PF6CV,8PF6CV,17,16,-2,3,2,1,6,B,C,C,A,D,C,SR_X-2Y3,98.93605
8PF6CV,8PF6CV,15,15,-2,3,0,0,1,B,B,C,A,D,C,SR_X-2Y3,90.97525
8PF6CV,8PF6CV,15,18,-2,4,0,1,4,B,D,C,C,D,C,SR_X-2Y4,132.71947
8PF6CV,8PF6CV,16,17,-2,4,1,0,2,B,C,C,C,D,C,SR_X-2Y4,115.82408
8PF6CV,8PF6CV,16,18,-2,4,1,1,5,B,D,C,C,D,C,SR_X-2Y4,130.4099
8PF6CV,8PF6CV,17,17,-2,4,2,0,3,B,C,C,C,D,C,SR_X-2Y4,113.58255
8PF6CV,8PF6CV,17,18,-2,4,2,1,6,B,D,C,C,D,C,SR_X-2Y4,128.4232
8PF6CV,8PF6CV,15,17,-2,4,0,0,1,B,D,C,C,D,C,SR_X-2Y4,118.41847
8PF6CV,8PF6CV,18,2,-1,-4,0,1,4,B,D,A,D,A,F,SR_X-1Y-4,126.77457
8PF6CV,8PF6CV,19,1,-1,-4,1,0,2,B,E,A,D,A,F,SR_X-1Y-4,140.76559
8PF6CV,8PF6CV,19,2,-1,-4,1,1,5,B,D,A,D,A,F,SR_X-1Y-4,125.47733
8PF6CV,8PF6CV,20,1,-1,-4,2,0,3,B,E,A,D,A,F,SR_X-1Y-4,139.93291
8PF6CV,8PF6CV,20,2,-1,-4,2,1,6,B,D,A,D,A,F,SR_X-1Y-4,124.54246
8PF6CV,8PF6CV,18,1,-1,-4,0,0,1,B,E,A,D,A,F,SR_X-1Y-4,141.92317
8PF6CV,8PF6CV,18,4,-1,-3,0,1,4,B,B,A,A,A,F,SR_X-1Y-3,96.78645
8PF6CV,8PF6CV,19,3,-1,-3,1,0,2,B,C,A,D,A,F,SR_X-1Y-3,110.24081
8PF6CV,8PF6CV,19,4,-1,-3,1,1,5,B,B,A,A,A,F,SR_X-1Y-3,95.08093
8PF6CV,8PF6CV,20,3,-1,-3,2,0,3,B,C,A,A,A,F,SR_X-1Y-3,109.17554
8PF6CV,8PF6CV,20,4,-1,-3,2,1,6,B,B,A,A,A,F,SR_X-1Y-3,93.84373
8PF6CV,8PF6CV,18,3,-1,-3,0,0,1,B,C,A,D,A,F,SR_X-1Y-3,111.71513
8PF6CV,8PF6CV,18,6,-1,-2,0,1,4,B,A,A,A,B,F,SR_X-1Y-2,67.6677
8PF6CV,8PF6CV,19,5,-1,-2,1,0,2,B,B,A,A,B,F,SR_X-1Y-2,80.04124
8PF6CV,8PF6CV,19,6,-1,-2,1,1,5,B,A,A,A,B,F,SR_X-1Y-2,65.20495
8PF6CV,8PF6CV,20,5,-1,-2,2,0,3,B,B,A,A,B,F,SR_X-1Y-2,78.56757
8PF6CV,8PF6CV,20,6,-1,-2,2,1,6,B,A,A,A,B,F,SR_X-1Y-2,63.38729
8PF6CV,8PF6CV,18,5,-1,-2,0,0,1,B,B,A,A,B,F,SR_X-1Y-2,82.05993
8PF6CV,8PF6CV,18,8,-1,-1,0,1,4,B,A,A,A,B,E,SR_X-1Y-1,41.3001
8PF6CV,8PF6CV,19,7,-1,-1,1,0,2,B,A,A,A,B,F,SR_X-1Y-1,50.75077
