Layout,Device,DieX,DieY,LayoutX,LayoutY,ReticleDieX,ReticleDieY,Reticle,Columns,Concentric,Grid,Radial,Rows,Sectors,ReticleShot,Radius
8PY6CV,8PY6CV,6,8,-5,-3,0,3,10,A,E,A,D,A,E,SR_X-5Y-3,138.99786
8PY6CV,8PY6CV,7,7,-5,-3,1,2,8,A,E,A,D,A,E,SR_X-5Y-3,139.06297
8PY6CV,8PY6CV,8,6,-5,-3,2,1,6,A,E,A,D,A,F,SR_X-5Y-3,139.94107
8PY6CV,8PY6CV,7,8,-5,-3,1,3,11,A,D,A,D,A,E,SR_X-5Y-3,133.68333
8PY6CV,8PY6CV,8,7,-5,-3,2,2,9,A,D,A,D,A,E,SR_X-5Y-3,134.1001
8PY6CV,8PY6CV,8,8,-5,-3,2,3,12,A,D,A,D,A,E,SR_X-5Y-3,128.51288
8PY6CV,8PY6CV,6,10,-5,-2,0,1,4,A,D,A,D,B,E,SR_X-5Y-2,129.56085
8PY6CV,8PY6CV,7,9,-5,-2,1,0,2,A,D,A,D,B,E,SR_X-5Y-2,128.59761
8PY6CV,8PY6CV,6,11,-5,-2,0,2,7,A,D,A,D,B,E,SR_X-5Y-2,125.37505
8PY6CV,8PY6CV,7,10,-5,-2,1,1,5,A,D,A,D,B,E,SR_X-5Y-2,123.84202
8PY6CV,8PY6CV,8,9,-5,-2,2,0,3,A,D,A,D,B,E,SR_X-5Y-2,123.21392
8PY6CV,8PY6CV,6,12,-5,-2,0,3,10,A,D,A,D,B,E,SR_X-5Y-2,121.59434
8PY6CV,8PY6CV,7,11,-5,-2,1,2,8,A,D,A,D,B,E,SR_X-5Y-2,119.45599
8PY6CV,8PY6CV,8,10,-5,-2,2,1,6,A,C,A,D,B,E,SR_X-5Y-2,118.242
8PY6CV,8PY6CV,7,12,-5,-2,1,3,11,A,C,A,D,B,E,SR_X-5Y-2,115.48165
8PY6CV,8PY6CV,8,11,-5,-2,2,2,9,A,C,A,D,B,E,SR_X-5Y-2,113.64004
8PY6CV,8PY6CV,8,12,-5,-2,2,3,12,A,C,A,D,B,E,SR_X-5Y-2,109.45473
8PY6CV,8PY6CV,6,9,-5,-2,0,0,1,A,D,A,D,B,E,SR_X-5Y-2,134.11382
8PY6CV,8PY6CV,6,14,-5,-1,0,1,4,A,C,A,D,B,E,SR_X-5Y-1,115.40323
8PY6CV,8PY6CV,7,13,-5,-1,1,0,2,A,C,A,D,B,E,SR_X-5Y-1,111.96284
8PY6CV,8PY6CV,6,15,-5,-1,0,2,7,A,C,A,D,B,E,SR_X-5Y-1,113.06789
8PY6CV,8PY6CV,7,14,-5,-1,1,1,5,A,C,A,D,B,E,SR_X-5Y-1,108.94372
8PY6CV,8PY6CV,8,13,-5,-1,2,0,3,A,C,A,A,B,E,SR_X-5Y-1,105.73553
8PY6CV,8PY6CV,6,16,-5,-1,0,3,10,A,C,A,D,B,E,SR_X-5Y-1,111.28424
8PY6CV,8PY6CV,7,15,-5,-1,1,2,8,A,C,A,A,B,E,SR_X-5Y-1,106.4668
8PY6CV,8PY6CV,8,14,-5,-1,2,1,6,A,C,A,A,B,E,SR_X-5Y-1,102.53321
8PY6CV,8PY6CV,7,16,-5,-1,1,3,11,A,C,A,A,B,E,SR_X-5Y-1,104.57061
8PY6CV,8PY6CV,8,15,-5,-1,2,2,9,A,C,A,A,B,E,SR_X-5Y-1,99.89746
8PY6CV,8PY6CV,8,16,-5,-1,2,3,12,A,C,A,A,B,E,SR_X-5Y-1,97.87408
8PY6CV,8PY6CV,6,13,-5,-1,0,0,1,A,C,A,D,B,E,SR_X-5Y-1,118.25755
